task,sample_id,split,source_dataset,difficulty,notes,model_name,model_id,condition,base_condition,perturbation,image_path,prompt,expected_value,tolerance,measurement_text,measurement_value,predicted_text,predicted_value,parse_ok,error,abs_error,exact,within_tolerance,follow_injected
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_p5,pixels,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_062_delta_p5.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",109.9000,5.0000,A classical CV tool estimated the angle as 113.3 degrees.,113.3173,113.3,113.3000,1,3.4000,3.4000,0.0000,1.0000,1.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,raw,raw,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number.,109.9000,5.0000,,,120,120.0000,1,10.1000,10.1000,0.0000,0.0000,0.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,som,som,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\som\angle_062.png,Estimate the angle in degrees at marker 1 between the segments pointing toward markers 2 and 3. Answer with a single number.,109.9000,5.0000,,,45,45.0000,1,-64.9000,64.9000,0.0000,0.0000,0.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text,text,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 108.3 degrees.,109.9000,5.0000,A classical CV tool estimated the angle as 108.3 degrees.,108.3173,108.3,108.3000,1,-1.6000,1.6000,0.0000,1.0000,0.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m10,text,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 98.3 degrees.,109.9000,5.0000,A classical CV tool estimated the angle as 98.3 degrees.,98.3173,90,90.0000,1,-19.9000,19.9000,0.0000,0.0000,0.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m5,text,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 103.3 degrees.,109.9000,5.0000,A classical CV tool estimated the angle as 103.3 degrees.,103.3173,103.3,103.3000,1,-6.6000,6.6000,0.0000,0.0000,1.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p10,text,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 118.3 degrees.,109.9000,5.0000,A classical CV tool estimated the angle as 118.3 degrees.,118.3173,118.3,118.3000,1,8.4000,8.4000,0.0000,0.0000,1.0000
angle,angle_062,synthetic,synthetic_angle,high,clutter_segments=4; nuisance_shapes=5; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p5,text,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_062.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 113.3 degrees.,109.9000,5.0000,A classical CV tool estimated the angle as 113.3 degrees.,113.3173,113.3,113.3000,1,3.4000,3.4000,0.0000,1.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both,both,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 112.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 112.7 degrees.,112.6672,112.7,112.7000,1,0.1000,0.1000,0.0000,1.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m10,both,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_063_delta_m10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 102.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 102.7 degrees.,102.6672,102.7,102.7000,1,-9.9000,9.9000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m5,both,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_063_delta_m5.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 107.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 107.7 degrees.,107.6672,108,108.0000,1,-4.6000,4.6000,0.0000,1.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_p10,both,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_063_delta_p10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 122.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 122.7 degrees.,122.6672,122.7,122.7000,1,10.1000,10.1000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_p5,both,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_063_delta_p5.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 117.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 117.7 degrees.,117.6672,117.7,117.7000,1,5.1000,5.1000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,cot,cot,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,"Estimate the angle in degrees between the two main rays in the image. Answer with a single number. Think step by step, then place the final number on the last line.",112.6000,5.0000,,,"To estimate the angle between the two main rays in the image, let's follow these steps:

1. Identify the main rays:
   - The main ray on the left is a vertical line.
   - The main ray on the right is a horizontal line.

2. Determine the orientation of the main rays:
   - The vertical ray points upwards and to the right.
   - The horizontal ray points to the right.

3. Calculate the angle between the two main rays:",3.0000,1,-109.6000,109.6000,0.0000,0.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,grid,grid,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\grid\angle_063.png,Estimate the angle in degrees between the two main rays in this grid-labeled image. Answer with a single number.,112.6000,5.0000,,,135,135.0000,1,22.4000,22.4000,0.0000,0.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels,pixels,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_063.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",112.6000,5.0000,A classical CV tool estimated the angle as 112.7 degrees.,112.6672,112.7,112.7000,1,0.1000,0.1000,0.0000,1.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_m10,pixels,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_063_delta_m10.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",112.6000,5.0000,A classical CV tool estimated the angle as 102.7 degrees.,102.6672,102.7,102.7000,1,-9.9000,9.9000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_m5,pixels,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_063_delta_m5.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",112.6000,5.0000,A classical CV tool estimated the angle as 107.7 degrees.,107.6672,107.7,107.7000,1,-4.9000,4.9000,0.0000,1.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_p10,pixels,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_063_delta_p10.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",112.6000,5.0000,A classical CV tool estimated the angle as 122.7 degrees.,122.6672,122.7,122.7000,1,10.1000,10.1000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_p5,pixels,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_063_delta_p5.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",112.6000,5.0000,A classical CV tool estimated the angle as 117.7 degrees.,117.6672,117.7,117.7000,1,5.1000,5.1000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,raw,raw,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number.,112.6000,5.0000,,,120,120.0000,1,7.4000,7.4000,0.0000,0.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,som,som,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\som\angle_063.png,Estimate the angle in degrees at marker 1 between the segments pointing toward markers 2 and 3. Answer with a single number.,112.6000,5.0000,,,60,60.0000,1,-52.6000,52.6000,0.0000,0.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text,text,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 112.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 112.7 degrees.,112.6672,112.7,112.7000,1,0.1000,0.1000,0.0000,1.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m10,text,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 102.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 102.7 degrees.,102.6672,102.7,102.7000,1,-9.9000,9.9000,0.0000,0.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m5,text,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 107.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 107.7 degrees.,107.6672,108,108.0000,1,-4.6000,4.6000,0.0000,1.0000,1.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p10,text,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 122.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 122.7 degrees.,122.6672,120,120.0000,1,7.4000,7.4000,0.0000,0.0000,0.0000
angle,angle_063,synthetic,synthetic_angle,high,clutter_segments=3; nuisance_shapes=6; dark_distractors=0; ray_thickness=11,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p5,text,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_063.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 117.7 degrees.,112.6000,5.0000,A classical CV tool estimated the angle as 117.7 degrees.,117.6672,117.7,117.7000,1,5.1000,5.1000,0.0000,0.0000,1.0000
